   0.0000000000000000        366.54224094329061        400.00000000000000     
   2.0100502512562814E-004   365.12462404448996        400.00000000000000     
   4.0201005025125629E-004   364.06139051798141        400.00000000000000     
   6.0301507537688446E-004   363.36608296597842        400.00000000000000     
   8.0402010050251258E-004   362.98419658694911        400.00000000000000     
   1.0050251256281408E-003   362.80488430510133        400.00000000000000     
   1.2060301507537689E-003   362.67952451082175        400.00000000000000     
   1.4070351758793970E-003   362.44413396917821        400.00000000000000     
   1.6080402010050252E-003   361.94271063687438        400.00000000000000     
   1.8090452261306533E-003   361.04904786251706        400.00000000000000     
   2.0100502512562816E-003   359.68505366721695        400.00000000000000     
   2.2110552763819095E-003   357.83394965237773        400.00000000000000     
   2.4120603015075378E-003   355.54693969234438        400.00000000000000     
   2.6130653266331657E-003   352.94224412868789        400.00000000000000     
   2.8140703517587941E-003   350.19606830125804        400.00000000000000     
   3.0150753768844220E-003   347.52626004728148        400.00000000000000     
   3.2160804020100503E-003   345.17094505327196        400.00000000000000     
   3.4170854271356787E-003   343.36580689515836        400.00000000000000     
   3.6180904522613066E-003   342.32425495622323        400.00000000000000     
   3.8190954773869349E-003   342.22407435105129        400.00000000000000     
   4.0201005025125632E-003   343.20236552798667        400.00000000000000     
   4.2211055276381911E-003   345.35824664707656        400.00000000000000     
   4.4221105527638190E-003   348.76067901115624        400.00000000000000     
   4.6231155778894469E-003   353.45744337728917        400.00000000000000     
   4.8241206030150757E-003   359.48090560324630        400.00000000000000     
   5.0251256281407036E-003   366.84664333268745        400.00000000000000     
   5.2261306532663315E-003   375.54213484158163        400.00000000000000     
   5.4271356783919603E-003   385.50462049025003        400.00000000000000     
   5.6281407035175882E-003   396.59019499049396        400.00000000000000     
   5.8291457286432161E-003   408.54022368812372        400.00000000000000     
   6.0301507537688440E-003   420.95548541098248        400.00000000000000     
   6.2311557788944727E-003   433.29087899078610        400.00000000000000     
   6.4321608040201006E-003   444.88114548825166        400.00000000000000     
   6.6331658291457285E-003   454.99923044074558        400.00000000000000     
   6.8341708542713573E-003   462.93598505876952        400.00000000000000     
   7.0351758793969852E-003   468.07946531770040        400.00000000000000     
   7.2361809045226131E-003   469.97092241367812        400.00000000000000     
   7.4371859296482410E-003   468.32404352605528        400.00000000000000     
   7.6381909547738698E-003   463.00850221847463        400.00000000000000     
