   0.0000000000000000        120.96240460608466        0.0000000000000000     
   2.0100502512562814E-004   120.81438802720392        6.3144968054547848     
   4.0201005025125629E-004   120.28592118037817        12.627419905924212     
   6.0301507537688446E-004   119.44661555188611        18.937195988623195     
   8.0402010050251258E-004   118.43459040031722        25.242252525069457     
   1.0050251256281408E-003   117.42953208309831        31.541018162990593     
   1.2060301507537689E-003   116.62095141260595        37.831923117937976     
   1.4070351758793970E-003   116.17995315371869        44.113399564510011     
   1.6080402010050252E-003   116.23870145340385        50.383882027087026     
   1.8090452261306533E-003   116.87745541385465        56.641807769980645     
   2.0100502512562816E-003   118.11678874732208        62.885617186900319     
   2.2110552763819095E-003   119.91286013984278        69.113754189639806     
   2.4120603015075378E-003   122.15569238115856        75.324666595887152     
   2.6130653266331657E-003   124.67322036532615        81.516806516060839     
   2.8140703517587941E-003   127.24589536238497        87.688630739076530     
   3.0150753768844220E-003   129.63599734342665        93.838601116947487     
   3.2160804020100503E-003   131.63100417382611        99.965184948123337     
   3.4170854271356787E-003   133.09223571238428        106.06685535947148     
   3.6180904522613066E-003   133.99313990561129        112.14209168680576     
   3.8190954773869349E-003   134.43215733713387        118.18937985386802     
   4.0201005025125632E-003   134.61489580930564        124.20721274966755     
   4.2211055276381911E-003   134.81348902894180        130.19409060408469     
   4.4221105527638190E-003   135.31855369175346        136.14852136164512     
   4.6231155778894469E-003   136.39720677987188        142.06902105337136     
   4.8241206030150757E-003   138.26267563151700        147.95411416661872     
   5.0251256281407036E-003   141.05332018389242        153.80233401280435     
   5.2261306532663315E-003   144.81521817069952        159.61222309293638     
   5.4271356783919603E-003   149.48345488631207        165.38233346085363     
   5.6281407035175882E-003   154.86211360403559        171.11122708408385     
   5.8291457286432161E-003   160.61062515082060        176.79747620223162     
   6.0301507537688440E-003   166.25233007961978        182.43966368280638     
   6.2311557788944727E-003   171.22429470681311        188.03638337440120     
   6.4321608040201006E-003   174.97734029730151        193.58624045713552     
   6.6331658291457285E-003   177.10849889551253        199.08785179027322     
   6.8341708542713573E-003   177.47767409821884        204.53984625693070     
   7.0351758793969852E-003   176.25361282024477        209.94086510578734     
   7.2361809045226131E-003   173.86657255073149        215.28956228971538     
   7.4371859296482410E-003   170.89496895130966        220.58460480124293     
   7.6381909547738698E-003   167.94098805224345        225.82467300476722     
   7.8391959798994968E-003   165.53967598412871        231.00846096543543     
   8.0402010050251264E-003   164.11575832187103        236.13467677461139     
   8.2412060301507543E-003   163.97794818470589        241.20204287184586     
   8.4422110552763822E-003   165.33168961513269        246.20929636327168     
   8.6432160804020101E-003   168.29377286072847        251.15518933634334     
   8.8442211055276380E-003   172.89859700360614        256.03848917084287     
   9.0452261306532659E-003   179.09193050713662        260.85797884607462     
   9.2462311557788938E-003   186.71333217496905        265.61245724417250     
   9.4472361809045235E-003   195.47400788562399        270.30073944944348     
   9.6482412060301514E-003   204.94322871137132        274.92165704367369     
   9.8492462311557793E-003   214.56142532949801        279.47405839732261     
   1.0050251256281407E-002   223.69636680601894        283.95680895653317     
   1.0251256281407035E-002   231.74476114356864        288.36879152588654     
   1.0452261306532663E-002   238.25664694964794        292.70890654683069     
   1.0653266331658291E-002   243.03837553899464        296.97607237171320     
   1.0854271356783921E-002   246.19127027098952        301.16922553335081     
   1.1055276381909548E-002   248.07183403431208        305.28732101006739     
   1.1256281407035176E-002   249.19621847555089        309.32933248613563     
   1.1457286432160804E-002   250.13061847077088        313.29425260755619     
   1.1658291457286432E-002   251.40228979843022        317.18109323311143     
   1.1859296482412060E-002   253.44537914106544        320.98888568063120     
   1.2060301507537688E-002   256.57791247437251        324.71668096840830     
   1.2261306532663318E-002   260.99836467920778        328.36355005170503     
   1.2462311557788945E-002   266.79069104998098        331.92858405429035     
   1.2663316582914573E-002   273.93110455116312        335.41089449495092     
   1.2864321608040201E-002   282.29485840083521        338.80961350891954     
   1.3065326633165829E-002   291.66519591606493        342.12389406416474     
   1.3266331658291457E-002   301.74872719890789        345.35291017248937     
   1.3467336683417085E-002   310.52383887214995        348.49585709538383     
   1.3668341708542715E-002   318.33465649052403        351.55195154458414     
   1.3869346733668343E-002   325.74843861414672        354.52043187728344     
   1.4070351758793970E-002   332.59585465584667        357.40055828594961     
   1.4271356783919598E-002   338.78748342054882        360.19161298270063     
   1.4472361809045226E-002   344.31850229450373        362.89290037819251     
   1.4673366834170854E-002   349.26239451591476        365.50374725497466     
   1.4874371859296482E-002   353.75552851976340        368.02350293526979     
   1.5075376884422112E-002   357.97617014794434        370.45153944313648     
   1.5276381909547740E-002   362.12189383712695        372.78725166097388     
   1.5477386934673367E-002   366.38861839509605        375.03005748033002     
   1.5678391959798994E-002   370.95315781867396        377.17939794697480     
   1.5879396984924625E-002   375.95984123613550        379.23473740020381     
   1.6080402010050253E-002   381.51080901213066        381.19556360633572     
   1.6281407035175881E-002   387.65916554067189        383.06138788637185     
   1.6482412060301509E-002   394.40420785352666        384.83174523778513     
   1.6683417085427137E-002   401.68831376736051        386.50619445040871     
   1.6884422110552764E-002   409.39561027632209        388.08431821639454     
   1.7085427135678392E-002   417.35310543489106        389.56572323421511     
   1.7286432160804020E-002   425.33540568100614        390.95004030668287     
   1.7487437185929648E-002   433.07429237545966        392.23692443296164     
   1.7688442211055276E-002   440.27413455903553        393.42605489454792     
   1.7889447236180904E-002   446.63326698380024        394.51713533520103     
   1.8090452261306532E-002   451.87011224552577        395.50989383480106     
   1.8291457286432160E-002   455.75125432344993        396.40408297711684     
   1.8492462311557788E-002   458.11738417046229        397.19947991146785     
