           0   15.813808848509046     
           1   15.535884885299490     
           2   1.5964804787289280     
           3   1.4489755645692410     
           4  0.36950644322329051     
           5  0.16586624063550862     
           6   6.1850850174198529E-002
           7   6.1608004080633542E-002
           8   6.1484073447109301E-002
           9   6.0936430930969711E-002
          10   3.5196267891119612E-002
          11   3.4331057563388466E-002
          12   3.4319603546939692E-002
          13   3.4007574574444338E-002
          14   3.3226443529109473E-002
          15   3.3207971756003735E-002
          16   3.2934445478355300E-002
          17   3.2566045229141811E-002
          18   3.2174930606909805E-002
          19   3.2169751918522740E-002
          20   3.2148262473202918E-002
          21   3.2141795089665227E-002
          22   3.2067376661272171E-002
          23   3.1611888129798427E-002
          24   3.1472933612322646E-002
          25   3.1422278261215131E-002
          26   3.1279148536048781E-002
          27   3.1083053873235601E-002
          28   3.1018538192625560E-002
          29   3.1018248363406435E-002
          30   3.1003129575850004E-002
          31   3.1001947479435858E-002
          32   3.0721997392633201E-002
          33   3.0721138922144176E-002
          34   3.0698409194085719E-002
          35   3.0696071735006044E-002
