   0.0000000000000000        4.9999998882412910E-003   4.9999998882412910E-003   5.4698461864712312E-003
   3.9999999105930327E-005   4.9999998882412910E-003   4.9971069716392858E-003   5.4676601699305211E-003
   7.9999998211860654E-005   4.9999998882412910E-003   4.9942615550362191E-003   5.4654003044059332E-003
   1.1999999731779099E-004   4.9999998882412910E-003   4.9914636384320909E-003   5.4630669467564492E-003
   1.5999999642372131E-004   4.9999998882412910E-003   4.9887132218269011E-003   5.4606604654463126E-003
   1.9999999552965163E-004   4.9999998882412910E-003   4.9860103052206490E-003   5.4581812404868391E-003
   2.3999999463558198E-004   4.9999998882412910E-003   4.9833548886133354E-003   5.4556296633764137E-003
   2.7999999374151227E-004   4.9999998882412910E-003   4.9807469720049603E-003   5.4530061370386615E-003
   3.1999999284744262E-004   4.9999998882412910E-003   4.9781865553955237E-003   5.4503110757588291E-003
   3.5999999195337296E-004   4.9999998882412910E-003   4.9756736387850248E-003   5.4475449051183565E-003
   3.9999999105930326E-004   4.9999998882412910E-003   4.9732082221734652E-003   5.4447080619276786E-003
   4.3999999016523361E-004   4.9999998882412910E-003   4.9707903055608424E-003   5.4418009941572480E-003
   4.7999998927116395E-004   4.9999998882412910E-003   4.9684198889471589E-003   5.4388241608667887E-003
   5.1999998837709430E-004   4.9999998882412910E-003   4.9660969723324139E-003   5.4357780321328134E-003
   5.5999998748302454E-004   4.9999998882412910E-003   4.9638215557166066E-003   5.4326630889743868E-003
   5.9999998658895489E-004   4.9999998882412910E-003   4.9615936390997378E-003   5.4294798232771713E-003
   6.3999998569488523E-004   4.9999998882412910E-003   4.9594132224818075E-003   5.4262287377157504E-003
   6.7999998480081558E-004   4.9999998882412910E-003   4.9572803058628148E-003   5.4229103456742492E-003
   7.1999998390674593E-004   4.9999998882412910E-003   4.9551948892427606E-003   5.4195251711652691E-003
   7.5999998301267617E-004   4.9999998882412910E-003   4.9531569726216449E-003   5.4160737487471376E-003
   7.9999998211860652E-004   4.9999998882412910E-003   4.9511665559994677E-003   5.4125566234394934E-003
   8.3999998122453686E-004   4.9999998882412910E-003   4.9492236393762290E-003   5.4089743506372271E-003
   8.7999998033046721E-004   4.9999998882412910E-003   4.9473282227519280E-003   5.4053274960227712E-003
   9.1999997943639756E-004   4.9999998882412910E-003   4.9454803061265654E-003   5.4016166354767785E-003
   9.5999997854232791E-004   4.9999998882412910E-003   4.9436798895001414E-003   5.3978423549871785E-003
   9.9999997764825825E-004   4.9999998882412910E-003   4.9419269728726550E-003   5.3940052505566461E-003
   1.0399999767541886E-003   4.9999998882412910E-003   4.9402215562441079E-003   5.3901059281084868E-003
   1.0799999758601187E-003   4.9999998882412910E-003   4.9385636396144985E-003   5.3861450033909509E-003
   1.1199999749660491E-003   4.9999998882412910E-003   4.9369532229838276E-003   5.3821231018800035E-003
   1.1599999740719794E-003   4.9999998882412910E-003   4.9353903063520943E-003   5.3780408586805517E-003
   1.1999999731779098E-003   4.9999998882412910E-003   4.9338748897193004E-003   5.3738989184261548E-003
   1.2399999722838401E-003   4.9999998882412910E-003   4.9324069730854441E-003   5.3696979351772305E-003
   1.2799999713897705E-003   4.9999998882412910E-003   4.9309865564505263E-003   5.3654385723177706E-003
   1.3199999704957008E-003   4.9999998882412910E-003   4.9296136398145462E-003   5.3611215024505837E-003
   1.3599999696016312E-003   4.9999998882412910E-003   4.9282882231775054E-003   5.3567474072910848E-003
   1.3999999687075615E-003   4.9999998882412910E-003   4.9270103065394023E-003   5.3523169775596445E-003
   1.4399999678134919E-003   4.9999998882412910E-003   4.9257798899002376E-003   5.3478309128725150E-003
   1.4799999669194222E-003   4.9999998882412910E-003   4.9245969732600106E-003   5.3432899216313539E-003
   1.5199999660253523E-003   4.9999998882412910E-003   4.9234615566187230E-003   5.3386947209113590E-003
   1.5599999651312827E-003   4.9999998882412910E-003   4.9223736399763730E-003   5.3340460363480342E-003
   1.5999999642372130E-003   4.9999998882412910E-003   4.9213332233329615E-003   5.3293446020226025E-003
   1.6399999633431434E-003   4.9999998882412910E-003   4.9203403066884885E-003   5.3245911603460845E-003
   1.6799999624490737E-003   4.9999998882412910E-003   4.9193948900429531E-003   5.3197864619420670E-003
   1.7199999615550041E-003   4.9999998882412910E-003   4.9184969733963562E-003   5.3149312655281682E-003
   1.7599999606609344E-003   4.9999998882412910E-003   4.9176465567486978E-003   5.3100263377962283E-003
   1.7999999597668648E-003   4.9999998882412910E-003   4.9168436400999780E-003   5.3050724532912380E-003
   1.8399999588727951E-003   4.9999998882412910E-003   4.9160882234501966E-003   5.3000703942890316E-003
   1.8799999579787255E-003   4.9999998882412910E-003   4.9153803067993529E-003   5.2950209506727550E-003
   1.9199999570846558E-003   4.9999998882412910E-003   4.9147198901474476E-003   5.2899249198081364E-003
   1.9599999561905859E-003   4.9999998882412910E-003   4.9141069734944809E-003   5.2847831064175670E-003
   1.9999999552965165E-003   4.9999998882412910E-003   4.9135415568404518E-003   5.2795963224530331E-003
   2.0399999544024466E-003   4.9999998882412910E-003   4.9130236401853621E-003   5.2743653869678948E-003
   2.0799999535083772E-003   4.9999998882412910E-003   4.9125532235292100E-003   5.2690911259875512E-003
   2.1199999526143073E-003   4.9999998882412910E-003   4.9121303068719964E-003   5.2637743723789980E-003
   2.1599999517202375E-003   4.9999998882412910E-003   4.9117548902137204E-003   5.2584159657193099E-003
   2.1999999508261680E-003   4.9999998882412910E-003   4.9114269735543829E-003   5.2530167521630628E-003
   2.2399999499320982E-003   4.9999998882412910E-003   4.9111465568939848E-003   5.2475775843087149E-003
   2.2799999490380287E-003   4.9999998882412910E-003   4.9109136402325235E-003   5.2420993210639697E-003
   2.3199999481439589E-003   4.9999998882412910E-003   4.9107282235700015E-003   5.2365828275101490E-003
   2.3599999472498894E-003   4.9999998882412910E-003   4.9105903069064172E-003   5.2310289747655820E-003
   2.3999999463558195E-003   4.9999998882412910E-003   4.9104998902417723E-003   5.2254386398480476E-003
   2.4399999454617501E-003   4.9999998882412910E-003   4.9104569735760649E-003   5.2198127055362847E-003
   2.4799999445676802E-003   4.9999998882412910E-003   4.9104615569092952E-003   5.2141520602305884E-003
   2.5199999436736108E-003   4.9999998882412910E-003   4.9105136402414649E-003   5.2084575978125222E-003
   2.5599999427795409E-003   4.9999998882412910E-003   4.9106132235725722E-003   5.2027302175037642E-003
   2.5999999418854711E-003   4.9999998882412910E-003   4.9107603069026180E-003   5.1969708237241093E-003
   2.6399999409914016E-003   4.9999998882412910E-003   4.9109548902316023E-003   5.1911803259486510E-003
   2.6799999400973318E-003   4.9999998882412910E-003   4.9111969735595243E-003   5.1853596385641647E-003
   2.7199999392032623E-003   4.9999998882412910E-003   4.9114865568863847E-003   5.1795096807247150E-003
   2.7599999383091925E-003   4.9999998882412910E-003   4.9118236402121837E-003   5.1736313762065110E-003
   2.7999999374151230E-003   4.9999998882412910E-003   4.9122082235369211E-003   5.1677256532620319E-003
   2.8399999365210532E-003   4.9999998882412910E-003   4.9126403068605962E-003   5.1617934444734420E-003
   2.8799999356269837E-003   4.9999998882412910E-003   4.9131198901832106E-003   5.1558356866053317E-003
   2.9199999347329138E-003   4.9999998882412910E-003   4.9136469735047627E-003   5.1498533204567837E-003
   2.9599999338388444E-003   4.9999998882412910E-003   4.9142215568252524E-003   5.1438472907128158E-003
   2.9999999329447745E-003   4.9999998882412910E-003   4.9148436401446815E-003   5.1378185457952022E-003
   3.0399999320507047E-003   4.9999998882412910E-003   4.9155132234630482E-003   5.1317680377127046E-003
   3.0799999311566352E-003   4.9999998882412910E-003   4.9162303067803535E-003   5.1256967219107420E-003
   3.1199999302625654E-003   4.9999998882412910E-003   4.9169948900965972E-003   5.1196055571205148E-003
   3.1599999293684959E-003   4.9999998882412910E-003   4.9178069734117794E-003   5.1134955052076075E-003
   3.1999999284744261E-003   4.9999998882412910E-003   4.9186665567258992E-003   5.1073675310201010E-003
   3.2399999275803566E-003   4.9999998882412910E-003   4.9195736400389576E-003   5.1012226022362113E-003
   3.2799999266862868E-003   4.9999998882412910E-003   4.9205282233509545E-003   5.0950616892114810E-003
   3.3199999257922173E-003   4.9999998882412910E-003   4.9215303066618898E-003   5.0888857648255506E-003
   3.3599999248981475E-003   4.9999998882412910E-003   4.9225798899717628E-003   5.0826958043285282E-003
   3.3999999240040780E-003   4.9999998882412910E-003   4.9236769732805743E-003   5.0764927851869876E-003
   3.4399999231100081E-003   4.9999998882412910E-003   4.9248215565883243E-003   5.0702776869296137E-003
   3.4799999222159383E-003   4.9999998882412910E-003   4.9260136398950128E-003   5.0640514909925226E-003
   3.5199999213218688E-003   4.9999998882412910E-003   4.9272532232006389E-003   5.0578151805642851E-003
   3.5599999204277990E-003   4.9999998882412910E-003   4.9285403065052035E-003   5.0515697404306652E-003
   3.5999999195337295E-003   4.9999998882412910E-003   4.9298748898087066E-003   5.0453161568191143E-003
   3.6399999186396597E-003   4.9999998882412910E-003   4.9312569731111483E-003   5.0390554172430341E-003
   3.6799999177455902E-003   4.9999998882412910E-003   4.9326865564125284E-003   5.0327885103458357E-003
   3.7199999168515204E-003   4.9999998882412910E-003   4.9341636397128462E-003   5.0265164257448204E-003
   3.7599999159574509E-003   4.9999998882412910E-003   4.9356882230121024E-003   5.0202401538749115E-003
   3.7999999150633811E-003   4.9999998882412910E-003   4.9372603063102963E-003   5.0139606858322482E-003
   3.8399999141693116E-003   4.9999998882412910E-003   4.9388798896074296E-003   5.0076790132176831E-003
   3.8799999132752418E-003   4.9999998882412910E-003   4.9405469729035005E-003   5.0013961279801985E-003
   3.9199999123811719E-003   4.9999998882412910E-003   4.9422615561985099E-003   4.9951130222602612E-003
   3.9599999114871024E-003   4.9999998882412910E-003   4.9440236394924578E-003   4.9888306882331550E-003
   3.9999999105930330E-003   4.9999998882412910E-003   4.9458332227853442E-003   4.9825501179523064E-003
   4.0399999096989627E-003   4.9999998882412910E-003   4.9476903060771682E-003   4.9762723031926233E-003
   4.0799999088048933E-003   4.9999998882412910E-003   4.9495948893679307E-003   4.9699982352938866E-003
   4.1199999079108238E-003   4.9999998882412910E-003   4.9515469726576318E-003   4.9637289050042050E-003
   4.1599999070167544E-003   4.9999998882412910E-003   4.9535465559462704E-003   4.9574653023235615E-003
   4.1999999061226841E-003   4.9999998882412910E-003   4.9555936392338485E-003   4.9512084163474846E-003
   4.2399999052286147E-003   4.9999998882412910E-003   4.9576882225203641E-003   4.9449592351108575E-003
   4.2799999043345452E-003   4.9999998882412910E-003   4.9598303058058183E-003   4.9387187454318950E-003
   4.3199999034404749E-003   4.9999998882412910E-003   4.9620198890902101E-003   4.9324879327563142E-003
   4.3599999025464055E-003   4.9999998882412910E-003   4.9642569723735413E-003   4.9262677810017206E-003
