   3.3333331843217230E-006   410.96096501687805     
   3.2999999269843104E-004   411.46785414912205     
   6.6333331858118379E-004   408.25497376207204     
   9.9666664446393643E-004   403.18927184814891     
   1.3299999703466892E-003   398.59344096866704     
   1.6633332962294419E-003   396.35101910894537     
   1.9966666221121949E-003   397.35225276688357     
   2.3299999479949474E-003   401.34120854902454     
   2.6633332738777004E-003   407.11906253352606     
   2.9966665997604534E-003   412.97724976544998     
   3.3299999256432059E-003   417.20708926427221     
   3.6633332515259584E-003   418.54221747349663     
   3.9966665774087114E-003   416.43608383100326     
   4.3299999032914644E-003   411.14518525536783     
   4.6633332291742165E-003   403.64647891848580     
   4.9966665550569694E-003   395.43901562304131     
   5.3299998809397224E-003   388.27034763597680     
   5.6633332068224754E-003   383.81448032061070     
   5.9966665327052283E-003   383.33002140189433     
   6.3299998585879804E-003   387.34048044853699     
   6.6633331844707334E-003   395.38572091489209     
   6.9966665103534864E-003   405.88866586319125     
   7.3299998362362385E-003   416.17855470495545     
   7.6633331621189914E-003   422.72226690677672     
   7.9966664880017444E-003   421.61788632119266     
   8.3299998138844974E-003   409.35153465444961     
   8.6633331397672503E-003   383.68422109258421     
   8.9966664656500033E-003   344.38187056834920     
   9.3299997915327545E-003   293.47016306745047     
   9.6633331174155075E-003   234.87476362797923     
   9.9966664432982605E-003   173.59744702149942     
   1.0329999769181013E-002   114.76032007662533     
   1.0663333095063766E-002   62.811057764819594     
   1.0996666420946519E-002   21.011076521778239     
   1.1329999746829272E-002  -8.8147829531019788     
   1.1663333072712025E-002  -26.331068157562630     
   1.1996666398594778E-002  -32.585796600875376     
   1.2329999724477530E-002  -29.757711514067267     
   1.2663333050360282E-002  -20.774990202894656     
   1.2996666376243035E-002  -8.8527692542354224     
   1.3329999702125788E-002   2.9812877148223893     
   1.3663333028008541E-002   12.305206621723809     
   1.3996666353891294E-002   17.611633581548364     
   1.4329999679774047E-002   18.467424096741386     
   1.4663333005656799E-002   15.492435998931605     
   1.4996666331539552E-002   10.143260613870650     
   1.5329999657422304E-002   4.3242987821199037     
   1.5663332983305057E-002 -0.10242725978488117     
   1.5996666309187810E-002  -1.7981927947544618     
   1.6329999635070563E-002 -0.29850925267461248     
   1.6663332960953316E-002   3.8639324769382930     
   1.6996666286836069E-002   9.3128863173622243     
   1.7329999612718822E-002   14.237098860508562     
   1.7663332938601575E-002   16.950182173427006     
   1.7996666264484328E-002   16.429903226074348     
   1.8329999590367081E-002   12.650289441161185     
   1.8663332916249831E-002   6.5838099391279865     
   1.8996666242132584E-002 -0.12745244725878246     
   1.9329999568015337E-002  -5.7117500937343877     
   1.9663332893898090E-002  -8.8317113888998922     
   1.9996666219780843E-002  -8.9885225508184252     
   2.0329999545663596E-002  -6.6420924386886728     
   2.0663332871546349E-002  -3.0177286154864937     
   2.0996666197429101E-002  0.32554380716872572     
   2.1329999523311854E-002   2.0095932003675787     
   2.1663332849194607E-002   1.2582976145250397     
   2.1996666175077360E-002  -1.9023516386682735     
   2.2329999500960113E-002  -6.7007921875334802     
   2.2663332826842866E-002  -11.880270989536186     
   2.2996666152725619E-002  -16.059637855788978     
   2.3329999478608372E-002  -18.085517406400143     
   2.3663332804491125E-002  -17.293629873881208     
   2.3996666130373878E-002  -13.637999250822048     
   2.4329999456256628E-002  -7.6859716298069634     
   2.4663332782139381E-002 -0.50323522560421574     
   2.4996666108022134E-002   6.5377977946543151     
   2.5329999433904887E-002   11.996374542970894     
   2.5663332759787640E-002   14.624401514254076     
   2.5996666085670393E-002   13.625181282144068     
   2.6329999411553145E-002   8.8780047922377356     
   2.6663332737435898E-002   1.0917244605366327     
   2.6996666063318651E-002  -8.1456459044194993     
   2.7329999389201404E-002  -16.444277405171061     
   2.7663332715084157E-002  -20.832535062554243     
   2.7996666040966910E-002  -18.131274740974348     
   2.8329999366849663E-002  -5.4765307820239428     
   2.8663332692732416E-002   19.067728325652460     
   2.8996666018615169E-002   55.947591664051927     
   2.9329999344497919E-002   103.80752393171164     
   2.9663332670380672E-002   159.58843727032493     
   2.9996665996263425E-002   219.03943889932640     
   3.0329999322146178E-002   277.46786553072616     
   3.0663332648028931E-002   330.47946926998287     
   3.0996665973911684E-002   374.53467551113852     
   3.1329999299794437E-002   407.28443216926723     
   3.1663332625677193E-002   427.73726808390506     
   3.1996665951559942E-002   436.30427406350555     
   3.2329999277442692E-002   434.71162449196760     
   3.2663332603325448E-002   425.73568778226502     
   3.2996665929208198E-002   412.74936851228529     
   3.3329999255090954E-002   399.15002515650508     
   3.3663332580973704E-002   387.80224729505426     
   3.3996665906856460E-002   380.62360798549622     
   3.4329999232739210E-002   378.38092038174591     
   3.4663332558621966E-002   380.70045924792646     
   3.4996665884504716E-002   386.26355466340362     
   3.5329999210387472E-002   393.15300097591791     
   3.5663332536270222E-002   399.30786638186942     
   3.5996665862152978E-002   403.01712235979494     
   3.6329999188035728E-002   403.34621251752429     
   3.6663332513918484E-002   400.37578259185472     
   3.6996665839801234E-002   395.16465480545946     
   3.7329999165683983E-002   389.42854305238336     
   3.7663332491566739E-002   385.02070726962307     
   3.7996665817449489E-002   383.36999982875136     
   3.8329999143332245E-002   385.04940686901364     
   3.8663332469214995E-002   389.61060095024067     
   3.8996665795097751E-002   395.73929279866866     
   3.9329999120980501E-002   401.68375735273281     
   3.9663332446863257E-002   405.81577709551806     
   3.9996665772746007E-002   407.13605885035037     
