           0  -5.0000000558793563        5.0000000558793580     
           1  -3.4694470295017986E-016   1.0408341088505396E-015
           2   5.2041705442526979E-016  -6.9388940590035972E-016
           3   4.3368087868772477E-016   8.6736175737544965E-017
           4   5.2255769450082743E-016   2.8030231638384294E-016
           5   3.9031279081895232E-016   1.3010426360631745E-016
           6  -1.7347235147508993E-016   1.3010426360631745E-016
           7   1.7347235147508993E-016  -8.6736175737544965E-017
           8  -5.1119266690014227E-017   1.0142624200034525E-016
           9  -6.5052131803158724E-017   6.5052131803158724E-017
          10   1.3010426360631745E-016  -2.1684043934386239E-016
          11  -3.4694470295017986E-016   1.9515639540947616E-016
          12   2.0301880934607726E-016   1.2403408126347915E-017
          13  -2.1684043934386241E-017   1.0842021967193119E-016
          14   4.5536492262211100E-016   0.0000000000000000     
          15   1.7347235147508993E-016   6.5052131803158724E-017
          16   8.3662207076466839E-017   6.3789275133746971E-017
          17   8.6736175737544965E-017  -1.4094628557351056E-016
          18   2.1684043934386241E-017   1.3010426360631745E-016
          19  -9.7578197704738079E-017  -2.8189257114702112E-016
          20   1.2881669491555330E-016   6.4159438466138246E-017
